t-4,t-3,t-2,t-1,Y
72.0,52.0,47.0,53.0,52.0
52.0,47.0,53.0,52.0,64.0
47.0,53.0,52.0,64.0,57.0
53.0,52.0,64.0,57.0,71.0
52.0,64.0,57.0,71.0,65.0
64.0,57.0,71.0,65.0,61.0
57.0,71.0,65.0,61.0,63.0
71.0,65.0,61.0,63.0,41.0
65.0,61.0,63.0,41.0,46.0
61.0,63.0,41.0,46.0,49.0
63.0,41.0,46.0,49.0,36.0
41.0,46.0,49.0,36.0,43.0
46.0,49.0,36.0,43.0,51.0
49.0,36.0,43.0,51.0,33.0
36.0,43.0,51.0,33.0,44.0
43.0,51.0,33.0,44.0,29.0
51.0,33.0,44.0,29.0,38.0
33.0,44.0,29.0,38.0,34.0
44.0,29.0,38.0,34.0,35.0
29.0,38.0,34.0,35.0,24.0
38.0,34.0,35.0,24.0,27.0
34.0,35.0,24.0,27.0,39.0
20.0,24.0,28.0,15.0,21.0
24.0,28.0,15.0,21.0,21.0
28.0,15.0,21.0,21.0,24.0
15.0,21.0,21.0,24.0,21.0
21.0,21.0,24.0,21.0,24.0
21.0,24.0,21.0,24.0,26.0
24.0,21.0,24.0,26.0,12.0
21.0,24.0,26.0,12.0,10.0
24.0,26.0,12.0,10.0,23.0
26.0,12.0,10.0,23.0,26.0
12.0,10.0,23.0,26.0,17.0
10.0,23.0,26.0,17.0,21.0
23.0,26.0,17.0,21.0,20.0
26.0,17.0,21.0,20.0,13.0
17.0,21.0,20.0,13.0,11.0
21.0,20.0,13.0,11.0,16.0
20.0,13.0,11.0,16.0,10.0
13.0,11.0,16.0,10.0,13.0
11.0,16.0,10.0,13.0,18.0
16.0,10.0,13.0,18.0,21.0
10.0,13.0,18.0,21.0,17.0
13.0,18.0,21.0,17.0,19.0
18.0,21.0,17.0,19.0,12.0
21.0,17.0,19.0,12.0,19.0
17.0,19.0,12.0,19.0,18.0
19.0,12.0,19.0,18.0,21.0
12.0,19.0,18.0,21.0,18.0
19.0,18.0,21.0,18.0,20.0
18.0,21.0,18.0,20.0,22.0
21.0,18.0,20.0,22.0,16.0
18.0,20.0,22.0,16.0,18.0
20.0,22.0,16.0,18.0,17.0
22.0,16.0,18.0,17.0,19.0
16.0,18.0,17.0,19.0,21.0
18.0,17.0,19.0,21.0,14.0
17.0,19.0,21.0,14.0,21.0
19.0,21.0,14.0,21.0,18.0
21.0,14.0,21.0,18.0,20.0
14.0,21.0,18.0,20.0,20.0
21.0,18.0,20.0,20.0,18.0
18.0,20.0,20.0,18.0,18.0
20.0,20.0,18.0,18.0,24.0
20.0,18.0,18.0,24.0,23.0
18.0,18.0,24.0,23.0,26.0
18.0,24.0,23.0,26.0,26.0
24.0,23.0,26.0,26.0,25.0
23.0,26.0,26.0,25.0,28.0
26.0,26.0,25.0,28.0,28.0
26.0,25.0,28.0,28.0,27.0
25.0,28.0,28.0,27.0,33.0
28.0,28.0,27.0,33.0,31.0
28.0,27.0,33.0,31.0,25.0
27.0,33.0,31.0,25.0,22.0
33.0,31.0,25.0,22.0,22.0
31.0,25.0,22.0,22.0,23.0
25.0,22.0,22.0,23.0,31.0
22.0,22.0,23.0,31.0,20.0
22.0,23.0,31.0,20.0,26.0
23.0,31.0,20.0,26.0,21.0
31.0,20.0,26.0,21.0,25.0
20.0,26.0,21.0,25.0,28.0
26.0,21.0,25.0,28.0,24.0
21.0,25.0,28.0,24.0,34.0
25.0,28.0,24.0,34.0,34.0
28.0,24.0,34.0,34.0,30.0
24.0,34.0,34.0,30.0,33.0
34.0,34.0,30.0,33.0,38.0
34.0,30.0,33.0,38.0,28.0
30.0,33.0,38.0,28.0,33.0
33.0,38.0,28.0,33.0,31.0
38.0,28.0,33.0,31.0,35.0
28.0,33.0,31.0,35.0,31.0
33.0,31.0,35.0,31.0,38.0
31.0,35.0,31.0,38.0,28.0
35.0,31.0,38.0,28.0,27.0
31.0,38.0,28.0,27.0,33.0
38.0,28.0,27.0,33.0,37.0
28.0,27.0,33.0,37.0,18.0
27.0,33.0,37.0,18.0,18.0
33.0,37.0,18.0,18.0,32.0
37.0,18.0,18.0,32.0,24.0
18.0,18.0,32.0,24.0,32.0
18.0,32.0,24.0,32.0,17.0
32.0,24.0,32.0,17.0,24.0
24.0,32.0,17.0,24.0,24.0
32.0,17.0,24.0,24.0,21.0
17.0,24.0,24.0,21.0,15.0
24.0,24.0,21.0,15.0,21.0
24.0,21.0,15.0,21.0,18.0
21.0,15.0,21.0,18.0,23.0
15.0,21.0,18.0,23.0,25.0
21.0,18.0,23.0,25.0,21.0
39.0,22.0,13.0,21.0,20.0
22.0,13.0,21.0,20.0,24.0
13.0,21.0,20.0,24.0,26.0
21.0,20.0,24.0,26.0,29.0
20.0,24.0,26.0,29.0,24.0
24.0,26.0,29.0,24.0,28.0
26.0,29.0,24.0,28.0,28.0
29.0,24.0,28.0,28.0,25.0
24.0,28.0,28.0,25.0,20.0
28.0,28.0,25.0,20.0,19.0
28.0,25.0,20.0,19.0,31.33333333333333
25.0,20.0,19.0,31.33333333333333,29.444444444444446
20.0,19.0,31.33333333333333,29.444444444444446,29.81481481481481
19.0,31.33333333333333,29.444444444444446,29.81481481481481,28.271604938271604
31.33333333333333,29.444444444444446,29.81481481481481,28.271604938271604,24.0
29.444444444444446,29.81481481481481,28.271604938271604,24.0,24.0
29.81481481481481,28.271604938271604,24.0,24.0,21.0
28.271604938271604,24.0,24.0,21.0,21.33333333333333
24.0,24.0,21.0,21.33333333333333,19.0
24.0,21.0,21.33333333333333,19.0,15.0
21.0,21.33333333333333,19.0,15.0,18.0
21.33333333333333,19.0,15.0,18.0,15.0
19.0,15.0,18.0,15.0,19.0
15.0,18.0,15.0,19.0,26.0
18.0,15.0,19.0,26.0,21.0
15.0,19.0,26.0,21.0,27.0
19.0,26.0,21.0,27.0,16.0
26.0,21.0,27.0,16.0,22.0
21.0,27.0,16.0,22.0,23.0
27.0,16.0,22.0,23.0,15.0
16.0,22.0,23.0,15.0,25.0
22.0,23.0,15.0,25.0,17.0
23.0,15.0,25.0,17.0,20.0
15.0,25.0,17.0,20.0,21.0
25.0,17.0,20.0,21.0,33.0
17.0,20.0,21.0,33.0,30.0
20.0,21.0,33.0,30.0,30.0
21.0,33.0,30.0,30.0,19.0
33.0,30.0,30.0,19.0,29.0
30.0,30.0,19.0,29.0,24.0
30.0,19.0,29.0,24.0,30.0
19.0,29.0,24.0,30.0,23.0
29.0,24.0,30.0,23.0,23.0
24.0,30.0,23.0,23.0,25.0
30.0,23.0,23.0,25.0,24.0
23.0,23.0,25.0,24.0,32.0
23.0,25.0,24.0,32.0,32.0
25.0,24.0,32.0,32.0,36.0
24.0,32.0,32.0,36.0,33.0
32.0,32.0,36.0,33.0,28.0
32.0,36.0,33.0,28.0,28.0
36.0,33.0,28.0,28.0,28.0
33.0,28.0,28.0,28.0,23.0
28.0,28.0,28.0,23.0,16.0
28.0,28.0,23.0,16.0,23.0
28.0,23.0,16.0,23.0,21.0
23.0,16.0,23.0,21.0,32.0
16.0,23.0,21.0,32.0,26.0
23.0,21.0,32.0,26.0,25.0
21.0,32.0,26.0,25.0,27.0
32.0,26.0,25.0,27.0,27.0
26.0,25.0,27.0,27.0,43.0
25.0,27.0,27.0,43.0,34.0
27.0,27.0,43.0,34.0,34.0
27.0,43.0,34.0,34.0,28.0
43.0,34.0,34.0,28.0,33.0
34.0,34.0,28.0,33.0,36.0
34.0,28.0,33.0,36.0,30.0
28.0,33.0,36.0,30.0,36.0
33.0,36.0,30.0,36.0,28.0
36.0,30.0,36.0,28.0,31.0
30.0,36.0,28.0,31.0,30.0
36.0,28.0,31.0,30.0,36.0
28.0,31.0,30.0,36.0,27.0
31.0,30.0,36.0,27.0,32.0
30.0,36.0,27.0,32.0,28.0
36.0,27.0,32.0,28.0,29.0
27.0,32.0,28.0,29.0,33.0
32.0,28.0,29.0,33.0,28.0
28.0,29.0,33.0,28.0,30.0
29.0,33.0,28.0,30.0,26.0
33.0,28.0,30.0,26.0,19.0
28.0,30.0,26.0,19.0,35.0
30.0,26.0,19.0,35.0,28.0
26.0,19.0,35.0,28.0,24.0
19.0,35.0,28.0,24.0,24.0
35.0,28.0,24.0,24.0,26.0
28.0,24.0,24.0,26.0,19.0
24.0,24.0,26.0,19.0,24.0
24.0,26.0,19.0,24.0,20.0
26.0,19.0,24.0,20.0,20.0
19.0,24.0,20.0,20.0,24.0
8.0,11.0,6.0,8.0,6.0
11.0,6.0,8.0,6.0,8.0
6.0,8.0,6.0,8.0,2.0
8.0,6.0,8.0,2.0,6.0
6.0,8.0,2.0,6.0,6.0
8.0,2.0,6.0,6.0,8.0
2.0,6.0,6.0,8.0,6.0
6.0,6.0,8.0,6.0,4.0
6.0,8.0,6.0,4.0,4.0
8.0,6.0,4.0,4.0,4.0
6.0,4.0,4.0,4.0,2.0
4.0,4.0,4.0,2.0,4.0
4.0,4.0,2.0,4.0,4.0
4.0,2.0,4.0,4.0,3.0
2.0,4.0,4.0,3.0,1.0
4.0,4.0,3.0,1.0,4.0
4.0,3.0,1.0,4.0,7.0
3.0,1.0,4.0,7.0,4.0
1.0,4.0,7.0,4.0,4.0
4.0,7.0,4.0,4.0,9.0
7.0,4.0,4.0,9.0,9.0
4.0,4.0,9.0,9.0,11.0
4.0,9.0,9.0,11.0,15.0
9.0,9.0,11.0,15.0,13.0
9.0,11.0,15.0,13.0,14.0
11.0,15.0,13.0,14.0,10.0
15.0,13.0,14.0,10.0,18.0
13.0,14.0,10.0,18.0,28.0
14.0,10.0,18.0,28.0,31.0
10.0,18.0,28.0,31.0,35.0
18.0,28.0,31.0,35.0,34.0
28.0,31.0,35.0,34.0,24.0
31.0,35.0,34.0,24.0,37.0
35.0,34.0,24.0,37.0,46.0
34.0,24.0,37.0,46.0,31.0
24.0,37.0,46.0,31.0,40.0
37.0,46.0,31.0,40.0,33.0
46.0,31.0,40.0,33.0,38.0
31.0,40.0,33.0,38.0,43.0
40.0,33.0,38.0,43.0,42.0
33.0,38.0,43.0,42.0,39.0
38.0,43.0,42.0,39.0,31.0
43.0,42.0,39.0,31.0,37.0
42.0,39.0,31.0,37.0,37.0
39.0,31.0,37.0,37.0,42.0
31.0,37.0,37.0,42.0,47.0
37.0,37.0,42.0,47.0,52.0
37.0,42.0,47.0,52.0,44.0
42.0,47.0,52.0,44.0,49.0
47.0,52.0,44.0,49.0,46.0
52.0,44.0,49.0,46.0,44.0
44.0,49.0,46.0,44.0,46.0
49.0,46.0,44.0,46.0,36.0
46.0,44.0,46.0,36.0,52.0
44.0,46.0,36.0,52.0,49.0
46.0,36.0,52.0,49.0,46.0
36.0,52.0,49.0,46.0,45.0
52.0,49.0,46.0,45.0,40.0
49.0,46.0,45.0,40.0,53.0
46.0,45.0,40.0,53.0,47.0
45.0,40.0,53.0,47.0,61.0
40.0,53.0,47.0,61.0,58.0
53.0,47.0,61.0,58.0,51.0
47.0,61.0,58.0,51.0,49.0
61.0,58.0,51.0,49.0,57.0
58.0,51.0,49.0,57.0,65.0
51.0,49.0,57.0,65.0,64.0
49.0,57.0,65.0,64.0,53.0
57.0,65.0,64.0,53.0,62.0
65.0,64.0,53.0,62.0,66.0
64.0,53.0,62.0,66.0,54.0
53.0,62.0,66.0,54.0,62.0
62.0,66.0,54.0,62.0,66.0
66.0,54.0,62.0,66.0,62.0
54.0,62.0,66.0,62.0,55.0
62.0,66.0,62.0,55.0,52.0
66.0,62.0,55.0,52.0,53.0
62.0,55.0,52.0,53.0,32.0
55.0,52.0,53.0,32.0,51.0
52.0,53.0,32.0,51.0,27.0
53.0,32.0,51.0,27.0,23.0
32.0,51.0,27.0,23.0,24.0
51.0,27.0,23.0,24.0,27.0
27.0,23.0,24.0,27.0,26.0
23.0,24.0,27.0,26.0,15.0
24.0,27.0,26.0,15.0,22.0
27.0,26.0,15.0,22.0,28.0
26.0,15.0,22.0,28.0,22.0
15.0,22.0,28.0,22.0,18.0
22.0,28.0,22.0,18.0,14.0
28.0,22.0,18.0,14.0,14.0
22.0,18.0,14.0,14.0,18.0
24.0,20.0,22.0,11.0,14.0
20.0,22.0,11.0,14.0,10.0
22.0,11.0,14.0,10.0,6.0
11.0,14.0,10.0,6.0,8.0
14.0,10.0,6.0,8.0,6.0
10.0,6.0,8.0,6.0,3.0
6.0,8.0,6.0,3.0,6.0
8.0,6.0,3.0,6.0,6.0
6.0,3.0,6.0,6.0,6.0
3.0,6.0,6.0,6.0,4.0
6.0,6.0,6.0,4.0,7.0
6.0,6.0,4.0,7.0,11.0
6.0,4.0,7.0,11.0,6.0
4.0,7.0,11.0,6.0,3.0
7.0,11.0,6.0,3.0,6.0
11.0,6.0,3.0,6.0,9.0
6.0,3.0,6.0,9.0,6.0
3.0,6.0,9.0,6.0,4.0
6.0,9.0,6.0,4.0,11.0
9.0,6.0,4.0,11.0,11.0
6.0,4.0,11.0,11.0,10.0
4.0,11.0,11.0,10.0,14.0
11.0,11.0,10.0,14.0,10.0
11.0,10.0,14.0,10.0,15.0
10.0,14.0,10.0,15.0,10.0
14.0,10.0,15.0,10.0,13.0
10.0,15.0,10.0,13.0,24.0
15.0,10.0,13.0,24.0,26.0
10.0,13.0,24.0,26.0,44.0
13.0,24.0,26.0,44.0,39.0
24.0,26.0,44.0,39.0,47.0
26.0,44.0,39.0,47.0,53.0
44.0,39.0,47.0,53.0,37.0
39.0,47.0,53.0,37.0,42.0
47.0,53.0,37.0,42.0,59.0
53.0,37.0,42.0,59.0,43.0
37.0,42.0,59.0,43.0,47.0
42.0,59.0,43.0,47.0,57.0
59.0,43.0,47.0,57.0,46.0
43.0,47.0,57.0,46.0,41.0
47.0,57.0,46.0,41.0,48.0
57.0,46.0,41.0,48.0,50.0
46.0,41.0,48.0,50.0,45.0
41.0,48.0,50.0,45.0,45.0
48.0,50.0,45.0,45.0,52.0
50.0,45.0,45.0,52.0,48.0
45.0,45.0,52.0,48.0,52.0
45.0,52.0,48.0,52.0,55.0
52.0,48.0,52.0,55.0,66.0
48.0,52.0,55.0,66.0,41.0
52.0,55.0,66.0,41.0,39.0
55.0,66.0,41.0,39.0,48.0
66.0,41.0,39.0,48.0,50.0
41.0,39.0,48.0,50.0,50.0
39.0,48.0,50.0,50.0,44.0
48.0,50.0,50.0,44.0,58.0
50.0,50.0,44.0,58.0,49.0
50.0,44.0,58.0,49.0,59.0
44.0,58.0,49.0,59.0,39.0
58.0,49.0,59.0,39.0,50.0
49.0,59.0,39.0,50.0,64.0
59.0,39.0,50.0,64.0,57.0
39.0,50.0,64.0,57.0,54.0
50.0,64.0,57.0,54.0,75.0
64.0,57.0,54.0,75.0,87.0
57.0,54.0,75.0,87.0,88.0
54.0,75.0,87.0,88.0,92.0
75.0,87.0,88.0,92.0,98.0
87.0,88.0,92.0,98.0,83.0
88.0,92.0,98.0,83.0,102.0
92.0,98.0,83.0,102.0,112.66666666666669
98.0,83.0,102.0,112.66666666666669,101.0
83.0,102.0,112.66666666666669,101.0,103.0
102.0,112.66666666666669,101.0,103.0,104.0
112.66666666666669,101.0,103.0,104.0,82.0
101.0,103.0,104.0,82.0,88.0
103.0,104.0,82.0,88.0,79.0
104.0,82.0,88.0,79.0,58.0
82.0,88.0,79.0,58.0,51.0
88.0,79.0,58.0,51.0,47.0
79.0,58.0,51.0,47.0,37.0
58.0,51.0,47.0,37.0,32.0
51.0,47.0,37.0,32.0,40.0
47.0,37.0,32.0,40.0,26.0
37.0,32.0,40.0,26.0,31.0
32.0,40.0,26.0,31.0,26.0
40.0,26.0,31.0,26.0,29.0
26.0,31.0,26.0,29.0,27.0
31.0,26.0,29.0,27.0,32.0
26.0,29.0,27.0,32.0,25.0
29.0,27.0,32.0,25.0,17.0
27.0,32.0,25.0,17.0,23.0
18.0,23.0,12.0,14.0,14.0
23.0,12.0,14.0,14.0,9.0
12.0,14.0,14.0,9.0,15.0
14.0,14.0,9.0,15.0,6.0
14.0,9.0,15.0,6.0,5.0
9.0,15.0,6.0,5.0,6.0
15.0,6.0,5.0,6.0,7.0
6.0,5.0,6.0,7.0,6.0
5.0,6.0,7.0,6.0,9.0
6.0,7.0,6.0,9.0,7.0
7.0,6.0,9.0,7.0,7.0
6.0,9.0,7.0,7.0,5.0
9.0,7.0,7.0,5.0,11.0
7.0,7.0,5.0,11.0,9.0
7.0,5.0,11.0,9.0,10.0
5.0,11.0,9.0,10.0,7.0
11.0,9.0,10.0,7.0,10.0
9.0,10.0,7.0,10.0,5.0
10.0,7.0,10.0,5.0,8.0
7.0,10.0,5.0,8.0,10.0
10.0,5.0,8.0,10.0,19.0
5.0,8.0,10.0,19.0,13.0
8.0,10.0,19.0,13.0,12.0
10.0,19.0,13.0,12.0,17.0
19.0,13.0,12.0,17.0,25.0
13.0,12.0,17.0,25.0,15.0
12.0,17.0,25.0,15.0,24.0
17.0,25.0,15.0,24.0,26.0
25.0,15.0,24.0,26.0,34.0
15.0,24.0,26.0,34.0,35.0
24.0,26.0,34.0,35.0,40.0
26.0,34.0,35.0,40.0,46.0
34.0,35.0,40.0,46.0,39.0
35.0,40.0,46.0,39.0,45.0
40.0,46.0,39.0,45.0,43.0
46.0,39.0,45.0,43.0,44.0
39.0,45.0,43.0,44.0,49.0
45.0,43.0,44.0,49.0,39.0
43.0,44.0,49.0,39.0,36.0
44.0,49.0,39.0,36.0,43.0
49.0,39.0,36.0,43.0,60.0
39.0,36.0,43.0,60.0,61.0
36.0,43.0,60.0,61.0,59.0
43.0,60.0,61.0,59.0,45.0
60.0,61.0,59.0,45.0,67.0
61.0,59.0,45.0,67.0,54.0
59.0,45.0,67.0,54.0,60.0
45.0,67.0,54.0,60.0,72.0
67.0,54.0,60.0,72.0,80.0
54.0,60.0,72.0,80.0,69.0
60.0,72.0,80.0,69.0,43.0
72.0,80.0,69.0,43.0,46.0
80.0,69.0,43.0,46.0,51.0
69.0,43.0,46.0,51.0,45.0
43.0,46.0,51.0,45.0,55.0
46.0,51.0,45.0,55.0,48.0
51.0,45.0,55.0,48.0,57.0
45.0,55.0,48.0,57.0,45.0
55.0,48.0,57.0,45.0,60.0
48.0,57.0,45.0,60.0,50.0
57.0,45.0,60.0,50.0,70.0
45.0,60.0,50.0,70.0,63.0
60.0,50.0,70.0,63.0,72.0
50.0,70.0,63.0,72.0,61.0
70.0,63.0,72.0,61.0,73.0
63.0,72.0,61.0,73.0,92.0
72.0,61.0,73.0,92.0,64.0
61.0,73.0,92.0,64.0,67.0
73.0,92.0,64.0,67.0,70.0
92.0,64.0,67.0,70.0,68.0
64.0,67.0,70.0,68.0,59.0
67.0,70.0,68.0,59.0,54.0
70.0,68.0,59.0,54.0,65.0
68.0,59.0,54.0,65.0,77.0
59.0,54.0,65.0,77.0,67.0
54.0,65.0,77.0,67.0,49.0
65.0,77.0,67.0,49.0,46.0
77.0,67.0,49.0,46.0,61.0
67.0,49.0,46.0,61.0,63.0
49.0,46.0,61.0,63.0,40.0
46.0,61.0,63.0,40.0,46.0
61.0,63.0,40.0,46.0,45.0
63.0,40.0,46.0,45.0,27.0
40.0,46.0,45.0,27.0,31.0
46.0,45.0,27.0,31.0,25.0
45.0,27.0,31.0,25.0,24.0
27.0,31.0,25.0,24.0,23.0
31.0,25.0,24.0,23.0,31.0
25.0,24.0,23.0,31.0,25.0
24.0,23.0,31.0,25.0,32.0
23.0,31.0,25.0,32.0,27.0
31.0,25.0,32.0,27.0,21.0
28.0,35.0,29.0,30.0,19.0
35.0,29.0,30.0,19.0,17.0
29.0,30.0,19.0,17.0,16.0
30.0,19.0,17.0,16.0,14.0
19.0,17.0,16.0,14.0,15.0
17.0,16.0,14.0,15.0,12.0
16.0,14.0,15.0,12.0,15.0
14.0,15.0,12.0,15.0,21.0
15.0,12.0,15.0,21.0,12.0
12.0,15.0,21.0,12.0,9.0
15.0,21.0,12.0,9.0,13.0
21.0,12.0,9.0,13.0,7.0
12.0,9.0,13.0,7.0,11.0
9.0,13.0,7.0,11.0,8.0
13.0,7.0,11.0,8.0,8.0
7.0,11.0,8.0,8.0,8.0
11.0,8.0,8.0,8.0,20.0
8.0,8.0,8.0,20.0,9.0
8.0,8.0,20.0,9.0,13.0
8.0,20.0,9.0,13.0,15.0
20.0,9.0,13.0,15.0,17.0
9.0,13.0,15.0,17.0,21.0
13.0,15.0,17.0,21.0,20.0
15.0,17.0,21.0,20.0,16.0
17.0,21.0,20.0,16.0,23.0
21.0,20.0,16.0,23.0,27.0
20.0,16.0,23.0,27.0,40.0
16.0,23.0,27.0,40.0,38.0
23.0,27.0,40.0,38.0,50.0
27.0,40.0,38.0,50.0,44.0
40.0,38.0,50.0,44.0,61.0
38.0,50.0,44.0,61.0,58.0
50.0,44.0,61.0,58.0,52.0
44.0,61.0,58.0,52.0,58.0
61.0,58.0,52.0,58.0,61.0
58.0,52.0,58.0,61.0,72.0
52.0,58.0,61.0,72.0,65.0
58.0,61.0,72.0,65.0,56.0
61.0,72.0,65.0,56.0,64.0
72.0,65.0,56.0,64.0,54.0
65.0,56.0,64.0,54.0,72.0
56.0,64.0,54.0,72.0,71.0
64.0,54.0,72.0,71.0,78.0
54.0,72.0,71.0,78.0,79.0
72.0,71.0,78.0,79.0,66.0
71.0,78.0,79.0,66.0,74.0
78.0,79.0,66.0,74.0,73.0
79.0,66.0,74.0,73.0,64.0
66.0,74.0,73.0,64.0,67.0
74.0,73.0,64.0,67.0,79.0
73.0,64.0,67.0,79.0,55.0
64.0,67.0,79.0,55.0,63.0
67.0,79.0,55.0,63.0,66.0
79.0,55.0,63.0,66.0,53.0
55.0,63.0,66.0,53.0,59.0
63.0,66.0,53.0,59.0,74.66666666666667
66.0,53.0,59.0,74.66666666666667,72.0
53.0,59.0,74.66666666666667,72.0,85.0
59.0,74.66666666666667,72.0,85.0,87.0
74.66666666666667,72.0,85.0,87.0,68.0
72.0,85.0,87.0,68.0,69.0
85.0,87.0,68.0,69.0,67.0
87.0,68.0,69.0,67.0,78.0
68.0,69.0,67.0,78.0,72.0
69.0,67.0,78.0,72.0,70.0
67.0,78.0,72.0,70.0,76.0
78.0,72.0,70.0,76.0,80.0
72.0,70.0,76.0,80.0,65.0
70.0,76.0,80.0,65.0,72.0
76.0,80.0,65.0,72.0,87.0
80.0,65.0,72.0,87.0,69.0
65.0,72.0,87.0,69.0,72.0
72.0,87.0,69.0,72.0,81.0
87.0,69.0,72.0,81.0,69.0
69.0,72.0,81.0,69.0,53.0
72.0,81.0,69.0,53.0,82.0
81.0,69.0,53.0,82.0,63.0
69.0,53.0,82.0,63.0,81.0
53.0,82.0,63.0,81.0,72.0
82.0,63.0,81.0,72.0,68.0
63.0,81.0,72.0,68.0,57.0
81.0,72.0,68.0,57.0,60.0
72.0,68.0,57.0,60.0,56.0
68.0,57.0,60.0,56.0,52.0
57.0,60.0,56.0,52.0,51.0
60.0,56.0,52.0,51.0,43.0
56.0,52.0,51.0,43.0,44.0
52.0,51.0,43.0,44.0,32.0
51.0,43.0,44.0,32.0,36.0
43.0,44.0,32.0,36.0,40.333333333333336
44.0,32.0,36.0,40.333333333333336,34.0
32.0,36.0,40.333333333333336,34.0,40.0
31.0,20.0,14.0,8.0,13.0
20.0,14.0,8.0,13.0,8.0
14.0,8.0,13.0,8.0,8.0
8.0,13.0,8.0,8.0,4.0
13.0,8.0,8.0,4.0,5.0
8.0,8.0,4.0,5.0,6.0
8.0,4.0,5.0,6.0,3.0
4.0,5.0,6.0,3.0,3.0
5.0,6.0,3.0,3.0,5.0
6.0,3.0,3.0,5.0,2.0
3.0,3.0,5.0,2.0,8.0
3.0,5.0,2.0,8.0,2.0
5.0,2.0,8.0,2.0,2.0
2.0,8.0,2.0,2.0,5.0
8.0,2.0,2.0,5.0,4.0
2.0,2.0,5.0,4.0,3.0
2.0,5.0,4.0,3.0,8.0
5.0,4.0,3.0,8.0,7.0
4.0,3.0,8.0,7.0,4.0
3.0,8.0,7.0,4.0,8.0
8.0,7.0,4.0,8.0,12.0
7.0,4.0,8.0,12.0,13.0
4.0,8.0,12.0,13.0,8.0
8.0,12.0,13.0,8.0,20.0
12.0,13.0,8.0,20.0,20.0
13.0,8.0,20.0,20.0,19.0
8.0,20.0,20.0,19.0,22.0
20.0,20.0,19.0,22.0,41.0
20.0,19.0,22.0,41.0,41.0
19.0,22.0,41.0,41.0,43.0
22.0,41.0,41.0,43.0,43.0
41.0,41.0,43.0,43.0,58.0
41.0,43.0,43.0,58.0,48.0
43.0,43.0,58.0,48.0,73.0
43.0,58.0,48.0,73.0,42.0
58.0,48.0,73.0,42.0,59.0
48.0,73.0,42.0,59.0,46.0
73.0,42.0,59.0,46.0,47.0
42.0,59.0,46.0,47.0,40.0
59.0,46.0,47.0,40.0,49.0
46.0,47.0,40.0,49.0,33.0
47.0,40.0,49.0,33.0,47.0
40.0,49.0,33.0,47.0,45.0
49.0,33.0,47.0,45.0,48.0
33.0,47.0,45.0,48.0,43.0
47.0,45.0,48.0,43.0,49.0
45.0,48.0,43.0,49.0,61.0
48.0,43.0,49.0,61.0,54.0
43.0,49.0,61.0,54.0,58.0
49.0,61.0,54.0,58.0,49.0
61.0,54.0,58.0,49.0,54.0
54.0,58.0,49.0,54.0,52.0
58.0,49.0,54.0,52.0,50.0
49.0,54.0,52.0,50.0,52.0
54.0,52.0,50.0,52.0,57.0
52.0,50.0,52.0,57.0,49.0
50.0,52.0,57.0,49.0,54.0
52.0,57.0,49.0,54.0,62.0
57.0,49.0,54.0,62.0,60.0
49.0,54.0,62.0,60.0,55.0
54.0,62.0,60.0,55.0,57.0
62.0,60.0,55.0,57.0,65.0
60.0,55.0,57.0,65.0,63.0
55.0,57.0,65.0,63.0,70.0
57.0,65.0,63.0,70.0,65.0
65.0,63.0,70.0,65.0,73.0
63.0,70.0,65.0,73.0,62.0
70.0,65.0,73.0,62.0,73.0
65.0,73.0,62.0,73.0,93.0
73.0,62.0,73.0,93.0,85.0
62.0,73.0,93.0,85.0,82.0
73.0,93.0,85.0,82.0,88.0
93.0,85.0,82.0,88.0,63.0
85.0,82.0,88.0,63.0,86.0
82.0,88.0,63.0,86.0,70.0
88.0,63.0,86.0,70.0,71.0
63.0,86.0,70.0,71.0,66.0
86.0,70.0,71.0,66.0,71.0
70.0,71.0,66.0,71.0,39.0
71.0,66.0,71.0,39.0,43.0
66.0,71.0,39.0,43.0,32.0
71.0,39.0,43.0,32.0,29.0
39.0,43.0,32.0,29.0,32.0
43.0,32.0,29.0,32.0,36.0
32.0,29.0,32.0,36.0,24.0
29.0,32.0,36.0,24.0,27.0
32.0,36.0,24.0,27.0,27.0
36.0,24.0,27.0,27.0,22.0
24.0,27.0,27.0,22.0,16.0
27.0,27.0,22.0,16.0,24.0
27.0,22.0,16.0,24.0,26.0
22.0,16.0,24.0,26.0,19.0
26.0,33.0,35.0,27.0,16.0
33.0,35.0,27.0,16.0,13.0
35.0,27.0,16.0,13.0,17.0
27.0,16.0,13.0,17.0,11.0
16.0,13.0,17.0,11.0,14.0
13.0,17.0,11.0,14.0,13.0
17.0,11.0,14.0,13.0,23.0
11.0,14.0,13.0,23.0,9.0
14.0,13.0,23.0,9.0,11.0
13.0,23.0,9.0,11.0,9.0
23.0,9.0,11.0,9.0,8.0
9.0,11.0,9.0,8.0,7.0
11.0,9.0,8.0,7.0,8.0
9.0,8.0,7.0,8.0,10.0
8.0,7.0,8.0,10.0,12.0
7.0,8.0,10.0,12.0,9.0
8.0,10.0,12.0,9.0,11.0
10.0,12.0,9.0,11.0,9.0
12.0,9.0,11.0,9.0,10.0
9.0,11.0,9.0,10.0,7.0
11.0,9.0,10.0,7.0,16.0
9.0,10.0,7.0,16.0,17.0
10.0,7.0,16.0,17.0,16.0
7.0,16.0,17.0,16.0,22.0
16.0,17.0,16.0,22.0,25.0
